id,timestamp,mq135,mq2,mq4,mq7,jenis
25051,2025-06-02T14:56:48,0.269,0.336,1.29,2.599,arabika
25052,2025-06-02T14:56:49,0.269,0.336,1.29,2.598,arabika
25053,2025-06-02T14:56:50,0.269,0.336,1.29,2.599,arabika
25054,2025-06-02T14:56:51,0.269,0.336,1.29,2.598,arabika
25055,2025-06-02T14:56:52,0.269,0.337,1.29,2.599,arabika
25056,2025-06-02T14:56:53,0.27,0.337,1.291,2.602,arabika
25057,2025-06-02T14:56:54,0.27,0.337,1.292,2.602,arabika
25058,2025-06-02T14:56:55,0.271,0.339,1.297,2.613,arabika
25059,2025-06-02T14:56:56,0.271,0.339,1.297,2.614,arabika
25060,2025-06-02T14:56:57,0.271,0.339,1.298,2.614,arabika
25061,2025-06-02T14:56:58,0.271,0.339,1.298,2.613,arabika
25062,2025-06-02T14:56:59,0.271,0.338,1.297,2.613,arabika
25063,2025-06-02T14:57:01,0.271,0.338,1.297,2.611,arabika
25064,2025-06-02T14:57:02,0.271,0.337,1.295,2.608,arabika
25065,2025-06-02T14:57:03,0.271,0.337,1.294,2.606,arabika
25066,2025-06-02T14:57:04,0.271,0.337,1.294,2.605,arabika
25067,2025-06-02T14:57:05,0.271,0.336,1.293,2.604,arabika
25068,2025-06-02T14:57:06,0.27,0.336,1.293,2.603,arabika
25069,2025-06-02T14:57:07,0.27,0.335,1.292,2.597,arabika
25070,2025-06-02T14:57:08,0.27,0.337,1.293,2.603,arabika
25071,2025-06-02T14:57:09,0.271,0.337,1.293,2.605,arabika
25072,2025-06-02T14:57:10,0.271,0.336,1.293,2.605,arabika
25073,2025-06-02T14:57:11,0.271,0.336,1.292,2.605,arabika
25074,2025-06-02T14:57:12,0.269,0.334,1.283,2.586,arabika
25075,2025-06-02T14:57:13,0.268,0.334,1.282,2.585,arabika
25076,2025-06-02T14:57:14,0.268,0.334,1.282,2.586,arabika
25077,2025-06-02T14:57:16,0.268,0.334,1.28,2.586,arabika
25078,2025-06-02T14:57:17,0.268,0.335,1.282,2.588,arabika
25079,2025-06-02T14:57:18,0.269,0.336,1.284,2.592,arabika
25080,2025-06-02T14:57:19,0.269,0.336,1.284,2.594,arabika
25081,2025-06-02T14:57:20,0.269,0.337,1.285,2.595,arabika
25082,2025-06-02T14:57:21,0.269,0.337,1.286,2.596,arabika
